severity,status,component,line,rule,message,effort,creationDate,updateDate,key
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/DeadLettersPanel.js,1013,javascript:S6774,'item.playbook_id' is missing in props validation,5min,2026-05-17T14:14:39+0000,2026-05-17T14:14:46+0000,AZ42UemViLpuLITvAppE
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/DeadLettersPanel.js,1015,javascript:S6774,'item.step_index' is missing in props validation,5min,2026-05-17T14:14:39+0000,2026-05-17T14:14:46+0000,AZ42UemViLpuLITvAppF
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/DeadLettersPanel.js,1015,javascript:S6774,'item.action_name' is missing in props validation,5min,2026-05-17T14:14:39+0000,2026-05-17T14:14:46+0000,AZ42UemViLpuLITvAppG
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/DeadLettersPanel.js,1019,javascript:S6774,'item.step_index' is missing in props validation,5min,2026-05-17T14:14:39+0000,2026-05-17T14:14:46+0000,AZ42UemViLpuLITvAppH
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/DeadLettersPanel.js,1019,javascript:S6774,'item.action_name' is missing in props validation,5min,2026-05-17T14:14:39+0000,2026-05-17T14:14:46+0000,AZ42UemViLpuLITvAppI
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/DeadLettersPanel.js,1020,javascript:S6774,'item.step_index' is missing in props validation,5min,2026-05-17T14:14:39+0000,2026-05-17T14:14:46+0000,AZ42UemViLpuLITvAppJ
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/DeadLettersPanel.js,1020,javascript:S6774,'item.action_name' is missing in props validation,5min,2026-05-17T14:14:39+0000,2026-05-17T14:14:46+0000,AZ42UemViLpuLITvAppK
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/DeadLettersPanel.js,1021,javascript:S7735,Unexpected negated condition.,2min,2026-05-17T14:14:39+0000,2026-05-17T14:14:46+0000,AZ42UemViLpuLITvAppL
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/DeadLettersPanel.js,1021,javascript:S3358,Extract this nested ternary operation into an independent statement.,5min,2026-05-17T14:14:39+0000,2026-05-17T14:14:46+0000,AZ42UemViLpuLITvAppM
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/DeadLettersPanel.js,1021,javascript:S6774,'item.step_index' is missing in props validation,5min,2026-05-17T14:14:39+0000,2026-05-17T14:14:46+0000,AZ42UemViLpuLITvAppN
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/DeadLettersPanel.js,1022,javascript:S6774,'item.step_index' is missing in props validation,5min,2026-05-17T14:14:39+0000,2026-05-17T14:14:46+0000,AZ42UemViLpuLITvAppO
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/DeadLettersPanel.js,1023,javascript:S6774,'item.action_name' is missing in props validation,5min,2026-05-17T14:14:39+0000,2026-05-17T14:14:46+0000,AZ42UemViLpuLITvAppP
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/DeadLettersPanel.js,1033,javascript:S6774,'item' is missing in props validation,5min,2026-05-17T14:14:39+0000,2026-05-17T14:14:46+0000,AZ42UemViLpuLITvAppQ
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/DeadLettersPanel.js,1038,javascript:S6774,'item.dismiss_reason' is missing in props validation,5min,2026-05-17T14:14:39+0000,2026-05-17T14:14:46+0000,AZ42UemViLpuLITvAppR
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/DeadLettersPanel.js,1039,javascript:S6774,'item.dismissed_at' is missing in props validation,5min,2026-05-17T14:14:39+0000,2026-05-17T14:14:46+0000,AZ42UemViLpuLITvAppS
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/DeadLettersPanel.js,1045,javascript:S6774,'item' is missing in props validation,5min,2026-05-17T14:14:39+0000,2026-05-17T14:14:46+0000,AZ42UemViLpuLITvAppT
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/DeadLettersPanel.js,1049,javascript:S6774,'item.retry_requested_at' is missing in props validation,5min,2026-05-17T14:14:39+0000,2026-05-17T14:14:46+0000,AZ42UemViLpuLITvAppU
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/DeadLettersPanel.js,1054,javascript:S6774,'label' is missing in props validation,5min,2026-05-17T14:14:39+0000,2026-05-17T14:14:46+0000,AZ42UemViLpuLITvAppV
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/DeadLettersPanel.js,1054,javascript:S6774,'value' is missing in props validation,5min,2026-05-17T14:14:39+0000,2026-05-17T14:14:46+0000,AZ42UemViLpuLITvAppW
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/DeadLettersPanel.js,1054,javascript:S6774,'mono' is missing in props validation,5min,2026-05-17T14:14:39+0000,2026-05-17T14:14:46+0000,AZ42UemViLpuLITvAppX
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/DeadLettersPanel.js,1054,javascript:S6774,'wrap' is missing in props validation,5min,2026-05-17T14:14:39+0000,2026-05-17T14:14:46+0000,AZ42UemViLpuLITvAppY
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/deadLetterService.js,42,javascript:S4624,Refactor this code to not use nested template literals.,10min,2026-05-17T13:59:03+0000,2026-05-17T13:59:10+0000,AZ42RCxGwWSCt-IKk6nm
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/deadLetterService.test.js,15,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-17T13:59:03+0000,2026-05-17T13:59:10+0000,AZ42RCvXwWSCt-IKk6nO
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/deadLetterService.test.js,24,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-17T13:59:03+0000,2026-05-17T13:59:10+0000,AZ42RCvXwWSCt-IKk6nP
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/deadLetterService.test.js,30,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-17T13:59:03+0000,2026-05-17T13:59:10+0000,AZ42RCvXwWSCt-IKk6nQ
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/deadLetterService.test.js,38,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-17T13:59:03+0000,2026-05-17T13:59:10+0000,AZ42RCvXwWSCt-IKk6nR
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/deadLetterService.test.js,56,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-17T13:59:03+0000,2026-05-17T13:59:10+0000,AZ42RCvXwWSCt-IKk6nS
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/deadLetterService.test.js,72,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-17T13:59:03+0000,2026-05-17T13:59:10+0000,AZ42RCvXwWSCt-IKk6nT
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/deadLetterService.test.js,78,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-17T13:59:03+0000,2026-05-17T13:59:10+0000,AZ42RCvXwWSCt-IKk6nU
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/deadLetterService.test.js,87,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-17T13:59:03+0000,2026-05-17T13:59:10+0000,AZ42RCvXwWSCt-IKk6nV
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/deadLetterService.test.js,93,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-17T13:59:03+0000,2026-05-17T13:59:10+0000,AZ42RCvXwWSCt-IKk6nW
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/deadLetterService.test.js,102,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-17T13:59:03+0000,2026-05-17T13:59:10+0000,AZ42RCvXwWSCt-IKk6nX
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/deadLetterService.test.js,108,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-17T13:59:03+0000,2026-05-17T13:59:10+0000,AZ42RCvXwWSCt-IKk6nY
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/deadLetterService.test.js,119,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-17T13:59:03+0000,2026-05-17T13:59:10+0000,AZ42RCvXwWSCt-IKk6nZ
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/deadLetterService.test.js,126,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-17T13:59:03+0000,2026-05-17T13:59:10+0000,AZ42RCvXwWSCt-IKk6na
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/deadLetterService.test.js,131,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-17T13:59:03+0000,2026-05-17T13:59:10+0000,AZ42RCvXwWSCt-IKk6nb
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/deadLetterService.test.js,137,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-17T13:59:03+0000,2026-05-17T13:59:10+0000,AZ42RCvXwWSCt-IKk6nc
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/deadLetterService.test.js,152,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-17T13:59:03+0000,2026-05-17T13:59:10+0000,AZ42RCvXwWSCt-IKk6nd
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/deadLetterService.test.js,159,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-17T13:59:03+0000,2026-05-17T13:59:10+0000,AZ42RCvXwWSCt-IKk6ne
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/deadLetterService.test.js,169,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-17T13:59:03+0000,2026-05-17T13:59:10+0000,AZ42RCvXwWSCt-IKk6nf
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/deadLetterService.test.js,177,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-17T13:59:03+0000,2026-05-17T13:59:10+0000,AZ42RCvXwWSCt-IKk6ng
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/deadLetterService.test.js,178,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-17T13:59:03+0000,2026-05-17T13:59:10+0000,AZ42RCvXwWSCt-IKk6nh
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/deadLetterService.test.js,182,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-17T13:59:03+0000,2026-05-17T13:59:10+0000,AZ42RCvXwWSCt-IKk6ni
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/deadLetterService.test.js,194,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-17T13:59:03+0000,2026-05-17T13:59:10+0000,AZ42RCvXwWSCt-IKk6nj
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/deadLetterService.test.js,204,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-17T13:59:03+0000,2026-05-17T13:59:10+0000,AZ42RCvXwWSCt-IKk6nk
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/deadLetterService.test.js,214,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-17T13:59:03+0000,2026-05-17T13:59:10+0000,AZ42RCvXwWSCt-IKk6nl
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:routes/dead_letter_routes.py,427,python:S8572,"Use ""logging.exception()"" instead.",5min,2026-05-16T22:17:01+0000,2026-05-16T22:17:01+0000,AZ4y5cVWGVej_5Gp4nnJ
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:routes/dead_letter_routes.py,204,python:S1192,"Define a constant instead of duplicating this literal ""Dead letter not found."" 4 times.",8min,2026-05-16T21:56:43+0000,2026-05-16T22:17:01+0000,AZ4y0S2Hg53RRSBHFLL3
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:routes/dead_letter_routes.py,284,python:S8572,"Use ""logging.exception()"" instead.",5min,2026-05-16T21:56:43+0000,2026-05-16T21:56:43+0000,AZ4y0S2Hg53RRSBHFLL4
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:routes/dead_letter_routes.py,338,python:S8572,"Use ""logging.exception()"" instead.",5min,2026-05-16T21:56:43+0000,2026-05-16T21:56:43+0000,AZ4y0S2Hg53RRSBHFLL5
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:routes/dead_letter_routes.py,188,python:S8572,"Use ""logging.exception()"" instead.",5min,2026-05-16T21:48:11+0000,2026-05-16T21:48:18+0000,AZ4yyXGXmJyaFL6eyeaL
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:routes/dead_letter_routes.py,189,python:S1192,"Define a constant instead of duplicating this literal ""Internal server error"" 6 times.",12min,2026-05-16T21:48:11+0000,2026-05-16T22:17:01+0000,AZ4yyXGXmJyaFL6eyeaK
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:routes/dead_letter_routes.py,207,python:S8572,"Use ""logging.exception()"" instead.",5min,2026-05-16T21:48:11+0000,2026-05-16T21:48:18+0000,AZ4yyXGXmJyaFL6eyeaM
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:routes/dead_letter_routes.py,223,python:S8572,"Use ""logging.exception()"" instead.",5min,2026-05-16T21:48:11+0000,2026-05-16T21:48:18+0000,AZ4yyXGXmJyaFL6eyeaN
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:core/dead_letter_store.py,209,python:S107,"Function ""create_dead_letter"" has 15 parameters, which is greater than the 13 authorized.",20min,2026-05-16T21:26:47+0000,2026-05-16T21:26:53+0000,AZ4ys_1kh_oryJbHQURN
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:core/dead_letter_store.py,481,python:S7500,Replace this comprehension with passing the iterable to the dict constructor call,5min,2026-05-16T21:26:47+0000,2026-05-16T21:26:53+0000,AZ4ys_1kh_oryJbHQURO
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:core/dead_letter_store.py,490,python:S7500,Replace this comprehension with passing the iterable to the dict constructor call,5min,2026-05-16T21:26:47+0000,2026-05-16T21:26:53+0000,AZ4ys_1kh_oryJbHQURP
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:core/dead_letter_store.py,499,python:S7500,Replace this comprehension with passing the iterable to the dict constructor call,5min,2026-05-16T21:26:47+0000,2026-05-16T21:26:53+0000,AZ4ys_1kh_oryJbHQURQ
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:core/playbook_store.py,600,python:S6903,Don't use `datetime.datetime.utcnow` to create this datetime object.,5min,2026-05-16T21:03:55+0000,2026-05-16T21:03:55+0000,AZ4yocfmg53RRSBHDa7g
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:scripts/run_playbook_executor_once.py,59,python:S3776,Refactor this function to reduce its Cognitive Complexity from 27 to the 15 allowed.,17min,2026-05-16T20:39:44+0000,2026-05-16T21:03:55+0000,AZ4yi9NibrWrxHmeMsFB
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:core/playbook_store.py,154,python:S1192,"Define a constant instead of duplicating this literal ""lease_duration_seconds must be at least 1"" 4 times.",8min,2026-05-16T18:11:35+0000,2026-05-16T18:11:35+0000,AZ4yA1JkG33uax-c89LV
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:core/playbook_store.py,162,python:S1192,"Define a constant instead of duplicating this literal """"""
            SELECT status, lease_expires_at
            FROM playbook_executions
            WHERE id = %s
            FOR UPDATE
            """""" 3 times.",6min,2026-05-16T18:11:35+0000,2026-05-16T18:11:35+0000,AZ4yA1JkG33uax-c89LW
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:core/playbook_store.py,229,python:S6903,Don't use `datetime.datetime.utcnow` to create this datetime object.,5min,2026-05-16T18:11:35+0000,2026-05-16T18:11:35+0000,AZ4yA1JkG33uax-c89LX
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:core/playbook_store.py,320,python:S6903,Don't use `datetime.datetime.utcnow` to create this datetime object.,5min,2026-05-16T18:11:35+0000,2026-05-16T18:11:35+0000,AZ4yA1JkG33uax-c89LY
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:engines/playbook_step_executor.py,492,python:S3776,Refactor this function to reduce its Cognitive Complexity from 22 to the 15 allowed.,12min,2026-05-16T18:11:35+0000,2026-05-16T18:11:35+0000,AZ4yA1GyG33uax-c89LU
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:core/playbook_store.py,152,python:S1192,"Define a constant instead of duplicating this literal ""lease_owner is required"" 5 times.",10min,2026-05-16T17:59:07+0000,2026-05-16T18:11:35+0000,AZ4x-Hncdn0D8X7N0YTK
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:core/playbook_store.py,157,python:S6903,Don't use `datetime.datetime.utcnow` to create this datetime object.,5min,2026-05-16T17:59:07+0000,2026-05-16T17:59:07+0000,AZ4x-Hncdn0D8X7N0YTL
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:core/playbook_store.py,402,python:S6903,Don't use `datetime.datetime.utcnow` to create this datetime object.,5min,2026-05-16T17:59:07+0000,2026-05-16T17:59:07+0000,AZ4x-Hncdn0D8X7N0YTM
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:core/playbook_store.py,490,python:S6903,Don't use `datetime.datetime.utcnow` to create this datetime object.,5min,2026-05-16T17:59:07+0000,2026-05-16T17:59:07+0000,AZ4x-Hncdn0D8X7N0YTN
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:core/playbook_store.py,523,python:S6903,Don't use `datetime.datetime.utcnow` to create this datetime object.,5min,2026-05-16T17:59:07+0000,2026-05-16T17:59:07+0000,AZ4x-Hncdn0D8X7N0YTO
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:scripts/deploy_backend_vm.sh,46,shelldre:S7679,Assign this positional parameter to a local variable.,5min,2026-05-16T17:14:52+0000,2026-05-16T17:14:59+0000,AZ4x0LVZyBuujp-Yv9pk
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:scripts/deploy_backend_vm.sh,61,shelldre:S7679,Assign this positional parameter to a local variable.,5min,2026-05-16T17:14:52+0000,2026-05-16T17:14:59+0000,AZ4x0LVZyBuujp-Yv9pl
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:migrations/0005_soar_approvals.sql,8,plsql:S1192,Define a constant instead of duplicating this literal 6 times.,4min,2026-05-16T16:32:56+0000,2026-05-16T16:33:04+0000,AZ4xqWePBO_6kV5uaXK3
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:migrations/0005_soar_approvals.sql,9,plsql:S1192,Define a constant instead of duplicating this literal 4 times.,4min,2026-05-16T16:32:56+0000,2026-05-16T16:33:04+0000,AZ4xqWePBO_6kV5uaXK1
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:migrations/0005_soar_approvals.sql,9,plsql:S1192,Define a constant instead of duplicating this literal 4 times.,4min,2026-05-16T16:32:56+0000,2026-05-16T16:33:04+0000,AZ4xqWePBO_6kV5uaXK2
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:migrations/0005_soar_approvals.sql,9,plsql:S1192,Define a constant instead of duplicating this literal 5 times.,4min,2026-05-16T16:32:56+0000,2026-05-16T16:33:04+0000,AZ4xqWePBO_6kV5uaXK4
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,467,javascript:S3358,Extract this nested ternary operation into an independent statement.,5min,2026-05-15T13:19:13+0000,2026-05-15T13:19:13+0000,AZ4rzzWVjdYAgfFjtmyh
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,480,javascript:S3358,Extract this nested ternary operation into an independent statement.,5min,2026-05-15T13:19:13+0000,2026-05-15T13:19:13+0000,AZ4rzzWVjdYAgfFjtmyi
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,1054,javascript:S6774,'attempt' is missing in props validation,5min,2026-05-15T13:19:13+0000,2026-05-15T13:19:13+0000,AZ4rzzWVjdYAgfFjtmyj
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,1055,javascript:S6774,'attempt.metadata' is missing in props validation,5min,2026-05-15T13:19:13+0000,2026-05-15T13:19:13+0000,AZ4rzzWVjdYAgfFjtmyk
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,1060,javascript:S6774,'attempt.id' is missing in props validation,5min,2026-05-15T13:19:13+0000,2026-05-15T13:19:13+0000,AZ4rzzWVjdYAgfFjtmyl
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,1063,javascript:S6774,'attempt.provider' is missing in props validation,5min,2026-05-15T13:19:13+0000,2026-05-15T13:19:13+0000,AZ4rzzWVjdYAgfFjtmym
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,1063,javascript:S6774,'attempt.mode' is missing in props validation,5min,2026-05-15T13:19:13+0000,2026-05-15T13:19:13+0000,AZ4rzzWVjdYAgfFjtmyn
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,1066,javascript:S6774,'attempt.status' is missing in props validation,5min,2026-05-15T13:19:13+0000,2026-05-15T13:19:13+0000,AZ4rzzWVjdYAgfFjtmyo
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,1070,javascript:S6774,'attempt.correlation_id' is missing in props validation,5min,2026-05-15T13:19:13+0000,2026-05-15T13:19:13+0000,AZ4rzzWVjdYAgfFjtmyp
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,1071,javascript:S6774,'attempt.adapter_name' is missing in props validation,5min,2026-05-15T13:19:13+0000,2026-05-15T13:19:13+0000,AZ4rzzWVjdYAgfFjtmyq
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,1072,javascript:S6774,'attempt.action' is missing in props validation,5min,2026-05-15T13:19:13+0000,2026-05-15T13:19:13+0000,AZ4rzzWVjdYAgfFjtmyr
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,1075,javascript:S6774,'attempt.circuit_breaker_state' is missing in props validation,5min,2026-05-15T13:19:13+0000,2026-05-15T13:19:13+0000,AZ4rzzWVjdYAgfFjtmys
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,1079,javascript:S6774,'attempt.timeout_seconds' is missing in props validation,5min,2026-05-15T13:19:13+0000,2026-05-15T13:19:13+0000,AZ4rzzWVjdYAgfFjtmyt
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,1081,javascript:S6774,'attempt.requested_at' is missing in props validation,5min,2026-05-15T13:19:13+0000,2026-05-15T13:19:13+0000,AZ4rzzWVjdYAgfFjtmyu
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,1082,javascript:S6774,'attempt.started_at' is missing in props validation,5min,2026-05-15T13:19:13+0000,2026-05-15T13:19:13+0000,AZ4rzzWVjdYAgfFjtmyv
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,1083,javascript:S6774,'attempt.completed_at' is missing in props validation,5min,2026-05-15T13:19:13+0000,2026-05-15T13:19:13+0000,AZ4rzzWVjdYAgfFjtmyw
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,1084,javascript:S6774,'attempt.created_at' is missing in props validation,5min,2026-05-15T13:19:13+0000,2026-05-15T13:19:13+0000,AZ4rzzWVjdYAgfFjtmyx
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,1085,javascript:S6774,'attempt.failure_code' is missing in props validation,5min,2026-05-15T13:19:13+0000,2026-05-15T13:19:13+0000,AZ4rzzWVjdYAgfFjtmyy
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,1086,javascript:S6774,'attempt.failure_code' is missing in props validation,5min,2026-05-15T13:19:13+0000,2026-05-15T13:19:13+0000,AZ4rzzWVjdYAgfFjtmyz
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,1088,javascript:S6774,'attempt.failure_message' is missing in props validation,5min,2026-05-15T13:19:13+0000,2026-05-15T13:19:13+0000,AZ4rzzWVjdYAgfFjtmy0
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,1091,javascript:S6774,'attempt.failure_message' is missing in props validation,5min,2026-05-15T13:19:13+0000,2026-05-15T13:19:13+0000,AZ4rzzWVjdYAgfFjtmy1
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/notificationDeliveryService.test.js,102,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-15T13:19:13+0000,2026-05-15T13:19:13+0000,AZ4rzzgLjdYAgfFjtmy2
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/notificationDeliveryService.test.js,109,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-15T13:19:13+0000,2026-05-15T13:19:13+0000,AZ4rzzgLjdYAgfFjtmy3
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IncidentsPanel.js,455,javascript:S3358,Extract this nested ternary operation into an independent statement.,5min,2026-05-15T13:13:02+0000,2026-05-15T13:13:02+0000,AZ4ryTNgGPGjB1w4cPmq
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IncidentsPanel.js,466,javascript:S3358,Extract this nested ternary operation into an independent statement.,5min,2026-05-15T13:13:02+0000,2026-05-15T13:13:02+0000,AZ4ryTNgGPGjB1w4cPmr
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IncidentsPanel.js,1145,javascript:S6774,'attempt' is missing in props validation,5min,2026-05-15T13:13:02+0000,2026-05-15T13:13:02+0000,AZ4ryTNgGPGjB1w4cPms
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IncidentsPanel.js,1146,javascript:S6774,'attempt.metadata' is missing in props validation,5min,2026-05-15T13:13:02+0000,2026-05-15T13:13:02+0000,AZ4ryTNgGPGjB1w4cPmt
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IncidentsPanel.js,1151,javascript:S6774,'attempt.id' is missing in props validation,5min,2026-05-15T13:13:02+0000,2026-05-15T13:13:02+0000,AZ4ryTNgGPGjB1w4cPmu
